"","week","state","incidence","inc_factor"
"1408",2020-09-13,"Delaware",8.21554298577479,"1-10"
"1409",2020-09-13,"Florida",31.9866101349504,"25-50"
"1410",2020-09-13,"Georgia",37.956479646709,"25-50"
"1411",2020-09-13,"Hawaii",16.2444062740135,"10-25"
"1412",2020-09-13,"Idaho",19.585185765487,"10-25"
"1413",2020-09-13,"Illinois",11.4427121405834,"10-25"
"1414",2020-09-13,"Indiana",12.4773124581954,"10-25"
"1415",2020-09-13,"Iowa",14.896658394267,"10-25"
"1416",2020-09-13,"Kansas",29.1763949920949,"25-50"
"1417",2020-09-13,"Kentucky",11.4153385890149,"10-25"
"1418",2020-09-13,"Louisiana",29.6851183339163,"25-50"
"1419",2020-09-13,"Maine",2.97572109161353,"1-5"
"1420",2020-09-13,"Maryland",7.44333143666221,"1-10"
"1421",2020-09-13,"Massachusetts",14.7986877916484,"10-25"
"1422",2020-09-13,"Michigan",7.20947541353601,"1-10"
"1423",2020-09-13,"Minnesota",7.80192750165259,"1-10"
"1424",2020-09-13,"Mississippi",29.2324073828293,"25-50"
"1425",2020-09-13,"Missouri",21.3444459144775,"10-25"
"1426",2020-09-13,"Montana",22.4555520416775,"10-25"
"1427",2020-09-13,"Nebraska",4.13563219341525,"1-5"
"1428",2020-09-13,"Nevada",26.2973693540197,"25-50"
"1429",2020-09-13,"New Hampshire",2.20635120257172,"1-5"
"1430",2020-09-13,"New Jersey",4.16563932994003,"1-5"
"1431",2020-09-13,"New Mexico",12.3996758915486,"10-25"
"1432",2020-09-13,"New York",1.3365162295993,"1-5"
"1433",2020-09-13,"North Carolina",18.6878747347943,"10-25"
"1434",2020-09-13,"North Dakota",31.4935005288284,"25-50"
"1435",2020-09-13,"Ohio",17.1955069252552,"10-25"
"1436",2020-09-13,"Oklahoma",17.6902989685798,"10-25"
"1437",2020-09-13,"Oregon",4.74187935378617,"1-5"
"1438",2020-09-13,"Pennsylvania",7.3426090273941,"1-10"
"1439",2020-09-13,"Rhode Island",14.1594791577187,"10-25"
"1440",2020-09-13,"South Carolina",25.2490233483546,"25-50"
"1441",2020-09-13,"South Dakota",19.2164438501163,"10-25"
"1442",2020-09-13,"Tennessee",24.600339660404,"10-25"
"1443",2020-09-13,"Texas",16.1057358457224,"10-25"
"1444",2020-09-13,"Utah",2.49535396284044,"1-5"
"1445",2020-09-13,"Vermont",0,"0"
"1446",2020-09-13,"Virginia",34.0928302075129,"25-50"
"1447",2020-09-13,"Washington",6.04079400721717,"1-10"
"1448",2020-09-13,"West Virginia",23.9935674919524,"10-25"
"1449",2020-09-13,"Wisconsin",5.49598329495877,"1-10"
"1450",2020-09-13,"Wyoming",12.0948443134362,"10-25"
"1451",2020-09-20,"Alabama",21.6186009705936,"10-25"
"1452",2020-09-20,"Alaska",9.56878934310261,"1-10"
"1453",2020-09-20,"Arizona",21.2949617357015,"10-25"
"1454",2020-09-20,"Arkansas",35.1248788854412,"25-50"
"1455",2020-09-20,"California",11.5660412222314,"10-25"
"1456",2020-09-20,"Colorado",4.68852887161349,"1-5"
"1457",2020-09-20,"Connecticut",2.52434095768447,"1-5"
"1458",2020-09-20,"Delaware",12.3233144786622,"10-25"
"1459",2020-09-20,"Florida",34.2214824587898,"25-50"
"1460",2020-09-20,"Georgia",29.6682161010256,"25-50"
"1461",2020-09-20,"Hawaii",7.76906387018036,"1-10"
"1462",2020-09-20,"Idaho",10.6319579869786,"10-25"
"1463",2020-09-20,"Illinois",12.6264409827127,"10-25"
"1464",2020-09-20,"Indiana",13.0714701943,"10-25"
"1465",2020-09-20,"Iowa",14.896658394267,"10-25"
"1466",2020-09-20,"Kansas",12.3570614084167,"10-25"
"1467",2020-09-20,"Kentucky",10.2961877469546,"10-25"
"1468",2020-09-20,"Louisiana",22.3713935270094,"10-25"
"1469",2020-09-20,"Maine",0,"0"
"1470",2020-09-20,"Maryland",7.60873880192137,"1-10"
"1471",2020-09-20,"Massachusetts",14.6536026172205,"10-25"
"1472",2020-09-20,"Michigan",7.20947541353601,"1-10"
"1473",2020-09-20,"Minnesota",7.26997789926719,"1-10"
"1474",2020-09-20,"Mississippi",25.5363558746555,"25-50"
"1475",2020-09-20,"Missouri",26.8842257701435,"25-50"
"1476",2020-09-20,"Montana",13.0990720243119,"10-25"
"1477",2020-09-20,"Nebraska",13.9577586527765,"10-25"
"1478",2020-09-20,"Nevada",21.4274861403124,"10-25"
"1479",2020-09-20,"New Hampshire",0.735450400857241,"0-1"
"1480",2020-09-20,"New Jersey",4.3908090234503,"1-5"
"1481",2020-09-20,"New Mexico",10.9689440579084,"10-25"
"1482",2020-09-20,"New York",0.514044703692039,"0-1"
"1483",2020-09-20,"North Carolina",17.3530265394518,"10-25"
"1484",2020-09-20,"North Dakota",51.1769383593461,"50-75"
"1485",2020-09-20,"Ohio",10.9503725693167,"10-25"
"1486",2020-09-20,"Oklahoma",22.2392329890717,"10-25"
"1487",2020-09-20,"Oregon",4.97897332147547,"1-5"
"1488",2020-09-20,"Pennsylvania",11.4825907130525,"10-25"
"1489",2020-09-20,"Rhode Island",9.43965277181244,"1-10"
"1490",2020-09-20,"South Carolina",24.6663535787771,"10-25"
"1491",2020-09-20,"South Dakota",20.3468229001231,"10-25"
"1492",2020-09-20,"Tennessee",22.696741948587,"10-25"
"1493",2020-09-20,"Texas",16.6230507015807,"10-25"
"1494",2020-09-20,"Utah",3.11919245355055,"1-5"
"1495",2020-09-20,"Vermont",0,"0"
"1496",2020-09-20,"Virginia",16.8706788655734,"10-25"
"1497",2020-09-20,"Washington",8.40458296656302,"1-10"
"1498",2020-09-20,"West Virginia",13.3917586001595,"10-25"
"1499",2020-09-20,"Wisconsin",7.21347807463339,"1-10"
"1500",2020-09-20,"Wyoming",1.72783490191945,"1-5"
"1501",2020-09-27,"Alabama",24.473887891238,"10-25"
"1502",2020-09-27,"Alaska",6.83484953078758,"1-10"
"1503",2020-09-27,"Arizona",11.4031085423434,"10-25"
"1504",2020-09-27,"Arkansas",39.7640138325749,"25-50"
"1505",2020-09-27,"California",9.94628927863664,"1-10"
"1506",2020-09-27,"Colorado",2.95203669694183,"1-5"
"1507",2020-09-27,"Connecticut",3.3657879435793,"1-5"
"1508",2020-09-27,"Delaware",12.3233144786622,"10-25"
"1509",2020-09-27,"Florida",28.2152630884716,"25-50"
"1510",2020-09-27,"Georgia",20.7206588642084,"10-25"
"1511",2020-09-27,"Hawaii",7.76906387018036,"1-10"
"1512",2020-09-27,"Idaho",11.1915347231354,"10-25"
"1513",2020-09-27,"Illinois",15.0728139231133,"10-25"
"1514",2020-09-27,"Indiana",18.7159686872931,"10-25"
"1515",2020-09-27,"Iowa",20.9187117876941,"10-25"
"1516",2020-09-27,"Kansas",22.6546125820972,"10-25"
"1517",2020-09-27,"Kentucky",11.4153385890149,"10-25"
"1518",2020-09-27,"Louisiana",21.7260648675764,"10-25"
"1519",2020-09-27,"Maine",1.48786054580676,"1-5"
"1520",2020-09-27,"Maryland",6.12007251458893,"1-10"
"1521",2020-09-27,"Massachusetts",15.524113663788,"10-25"
"1522",2020-09-27,"Michigan",9.91302869361201,"1-10"
"1523",2020-09-27,"Minnesota",13.653373127892,"10-25"
"1524",2020-09-27,"Mississippi",25.2003511920942,"25-50"
"1525",2020-09-27,"Missouri",34.7050914487306,"25-50"
"1526",2020-09-27,"Montana",14.0347200260484,"10-25"
"1527",2020-09-27,"Nebraska",14.4747126769534,"10-25"
"1528",2020-09-27,"Nevada",12.3370374747253,"10-25"
"1529",2020-09-27,"New Hampshire",2.20635120257172,"1-5"
"1530",2020-09-27,"New Jersey",23.3050632783131,"10-25"
"1531",2020-09-27,"New Mexico",9.53821222426817,"1-10"
"1532",2020-09-27,"New York",1.69634752218373,"1-5"
"1533",2020-09-27,"North Carolina",16.6856024417806,"10-25"
"1534",2020-09-27,"North Dakota",56.4258551141508,"50-75"
"1535",2020-09-27,"Ohio",15.8267103540906,"10-25"
"1536",2020-09-27,"Oklahoma",21.2283587622957,"10-25"
"1537",2020-09-27,"Oregon",5.92734919223271,"1-10"
"1538",2020-09-27,"Pennsylvania",7.49883475138121,"1-10"
"1539",2020-09-27,"Rhode Island",9.43965277181244,"1-10"
"1540",2020-09-27,"South Carolina",22.3356745004675,"10-25"
"1541",2020-09-27,"South Dakota",33.9113715002052,"25-50"
"1542",2020-09-27,"Tennessee",22.8431725418037,"10-25"
"1543",2020-09-27,"Texas",13.1053096817441,"10-25"
"1544",2020-09-27,"Utah",8.73373886994153,"1-10"
"1545",2020-09-27,"Vermont",0,"0"
"1546",2020-09-27,"Virginia",13.3559541019123,"10-25"
"1547",2020-09-27,"Washington",5.64682918065953,"1-10"
"1548",2020-09-27,"West Virginia",13.9497485418328,"10-25"
"1549",2020-09-27,"Wisconsin",15.8009519730065,"10-25"
"1550",2020-09-27,"Wyoming",5.18350470575835,"1-10"
"1551",2020-10-04,"Alabama",29.9805126667666,"25-50"
"1552",2020-10-04,"Alaska",9.56878934310261,"1-10"
"1553",2020-10-04,"Arizona",7.41888989501859,"1-10"
"1554",2020-10-04,"Arkansas",47.3854498171518,"25-50"
"1555",2020-10-04,"California",9.71851166156862,"1-10"
"1556",2020-10-04,"Colorado",9.55070696069415,"1-10"
"1557",2020-10-04,"Connecticut",4.76819958673734,"1-5"
"1558",2020-10-04,"Delaware",9.24248585899664,"1-10"
"1559",2020-10-04,"Florida",25.9803907646322,"25-50"
"1560",2020-10-04,"Georgia",24.3938665719544,"10-25"
"1561",2020-10-04,"Hawaii",18.3632418749717,"10-25"
"1562",2020-10-04,"Idaho",15.1085718762328,"10-25"
"1563",2020-10-04,"Illinois",15.625220716107,"10-25"
"1564",2020-10-04,"Indiana",20.4984418956068,"10-25"
"1565",2020-10-04,"Iowa",24.7221139309112,"10-25"
"1566",2020-10-04,"Kansas",22.3113608763079,"10-25"
"1567",2020-10-04,"Kentucky",9.84852741013051,"1-10"
"1568",2020-10-04,"Louisiana",19.3598597829889,"10-25"
"1569",2020-10-04,"Maine",0.743930272903381,"0-1"
"1570",2020-10-04,"Maryland",8.10496089769885,"1-10"
"1571",2020-10-04,"Massachusetts",13.4929212217971,"10-25"
"1572",2020-10-04,"Michigan",10.6139499143725,"10-25"
"1573",2020-10-04,"Minnesota",10.8163085818365,"10-25"
"1574",2020-10-04,"Mississippi",32.9284588910031,"25-50"
"1575",2020-10-04,"Missouri",32.4240056258094,"25-50"
"1576",2020-10-04,"Montana",21.5199040399409,"10-25"
"1577",2020-10-04,"Nebraska",11.3729885318919,"10-25"
"1578",2020-10-04,"Nevada",14.6096496411221,"10-25"
"1579",2020-10-04,"New Hampshire",9.56085521114413,"1-10"
"1580",2020-10-04,"New Jersey",4.05305448318489,"1-5"
"1581",2020-10-04,"New Mexico",8.10748039062794,"1-10"
"1582",2020-10-04,"New York",2.21039222587577,"1-5"
"1583",2020-10-04,"North Carolina",17.9251043374557,"10-25"
"1584",2020-10-04,"North Dakota",85.2948972655768,">75"
"1585",2020-10-04,"Ohio",6.15958457024065,"1-10"
"1586",2020-10-04,"Oklahoma",24.0082628859297,"10-25"
"1587",2020-10-04,"Oregon",6.16444315992201,"1-10"
"1588",2020-10-04,"Pennsylvania",8.51430195729742,"1-10"
"1589",2020-10-04,"Rhode Island",16.0474097120812,"10-25"
"1590",2020-10-04,"South Carolina",18.6454326264772,"10-25"
"1591",2020-10-04,"South Dakota",42.9544039002599,"25-50"
"1592",2020-10-04,"Tennessee",26.2110761857876,"25-50"
"1593",2020-10-04,"Texas",15.588420989864,"10-25"
"1594",2020-10-04,"Utah",10.6052543420719,"10-25"
"1595",2020-10-04,"Vermont",0,"0"
"1596",2020-10-04,"Virginia",9.95838683037317,"1-10"
"1597",2020-10-04,"Washington",6.30343722492227,"1-10"
"1598",2020-10-04,"West Virginia",13.3917586001595,"10-25"
"1599",2020-10-04,"Wisconsin",14.5987056272342,"10-25"
"1600",2020-10-04,"Wyoming",1.72783490191945,"1-5"
"1601",2020-10-11,"Alabama",26.1054804173206,"25-50"
"1602",2020-10-11,"Alaska",15.0366689677327,"10-25"
"1603",2020-10-11,"Arizona",8.93014524400385,"1-10"
"1604",2020-10-11,"Arkansas",44.4031487797087,"25-50"
"1605",2020-10-11,"California",7.79505622854983,"1-10"
"1606",2020-10-11,"Colorado",11.1135499178987,"10-25"
"1607",2020-10-11,"Connecticut",3.3657879435793,"1-5"
"1608",2020-10-11,"Delaware",10.2694287322185,"10-25"
"1609",2020-10-11,"Florida",34.0352430984698,"25-50"
"1610",2020-10-11,"Georgia",20.1555499860936,"10-25"
"1611",2020-10-11,"Hawaii",12.7130136057497,"10-25"
"1612",2020-10-11,"Idaho",12.310688195449,"10-25"
"1613",2020-10-11,"Illinois",18.2294241687915,"10-25"
"1614",2020-10-11,"Indiana",28.371031898992,"25-50"
"1615",2020-10-11,"Iowa",22.8204128593026,"10-25"
"1616",2020-10-11,"Kansas",32.9521637557778,"25-50"
"1617",2020-10-11,"Kentucky",14.1013006099596,"10-25"
"1618",2020-10-11,"Louisiana",19.7900788892775,"10-25"
"1619",2020-10-11,"Maine",2.23179081871014,"1-5"
"1620",2020-10-11,"Maryland",6.45088724510725,"1-10"
"1621",2020-10-11,"Massachusetts",20.3119244199096,"10-25"
"1622",2020-10-11,"Michigan",13.7180296063116,"10-25"
"1623",2020-10-11,"Minnesota",9.04314324055187,"1-10"
"1624",2020-10-11,"Mississippi",38.3045338119832,"25-50"
"1625",2020-10-11,"Missouri",31.1205280127115,"25-50"
"1626",2020-10-11,"Montana",29.0050880538334,"25-50"
"1627",2020-10-11,"Nebraska",14.9916667011303,"10-25"
"1628",2020-10-11,"Nevada",15.9082851647774,"10-25"
"1629",2020-10-11,"New Hampshire",8.08995440942965,"1-10"
"1630",2020-10-11,"New Jersey",3.71529994291948,"1-5"
"1631",2020-10-11,"New Mexico",10.492033446695,"10-25"
"1632",2020-10-11,"New York",2.15898775550656,"1-5"
"1633",2020-10-11,"North Carolina",17.6390654384538,"10-25"
"1634",2020-10-11,"North Dakota",85.2948972655768,">75"
"1635",2020-10-11,"Ohio",5.98848499884508,"1-10"
"1636",2020-10-11,"Oklahoma",31.0843824733616,"25-50"
"1637",2020-10-11,"Oregon",5.45316125685409,"1-10"
"1638",2020-10-11,"Pennsylvania",12.3418321949816,"10-25"
"1639",2020-10-11,"Rhode Island",24.5430972067123,"10-25"
"1640",2020-10-11,"South Carolina",21.5587814743643,"10-25"
"1641",2020-10-11,"South Dakota",32.7809924501983,"25-50"
"1642",2020-10-11,"Tennessee",34.557619999139,"25-50"
"1643",2020-10-11,"Texas",17.3128038427251,"10-25"
"1644",2020-10-11,"Utah",9.35757736065164,"1-10"
"1645",2020-10-11,"Vermont",0,"0"
"1646",2020-10-11,"Virginia",8.7868119091528,"1-10"
"1647",2020-10-11,"Washington",6.43475883377481,"1-10"
"1648",2020-10-11,"West Virginia",10.0438189501196,"10-25"
"1649",2020-10-11,"Wisconsin",20.6099373560954,"10-25"
"1650",2020-10-11,"Wyoming",5.18350470575835,"1-10"
"1651",2020-10-18,"Alabama",25.9015313515603,"25-50"
"1652",2020-10-18,"Alaska",8.2018194369451,"1-10"
"1653",2020-10-18,"Arizona",6.18240824584882,"1-10"
"1654",2020-10-18,"Arkansas",37.4444463590081,"25-50"
"1655",2020-10-18,"California",7.7444389803125,"1-10"
"1656",2020-10-18,"Colorado",7.29326713362099,"1-10"
"1657",2020-10-18,"Connecticut",9.81688150210628,"1-10"
"1658",2020-10-18,"Delaware",16.4310859715496,"10-25"
"1659",2020-10-18,"Florida",23.279920039993,"10-25"
"1660",2020-10-18,"Georgia",18.9311474168449,"10-25"
"1661",2020-10-18,"Hawaii",17.656963341319,"10-25"
"1662",2020-10-18,"Idaho",24.6213763908979,"10-25"
"1663",2020-10-18,"Illinois",23.5956615864444,"10-25"
"1664",2020-10-18,"Indiana",31.4903600135409,"25-50"
"1665",2020-10-18,"Iowa",32.9628185745483,"25-50"
"1666",2020-10-18,"Kansas",39.8171978715648,"25-50"
"1667",2020-10-18,"Kentucky",20.5923754939092,"10-25"
"1668",2020-10-18,"Louisiana",20.0051884424218,"10-25"
"1669",2020-10-18,"Maine",0,"0"
"1670",2020-10-18,"Maryland",9.42821981977213,"1-10"
"1671",2020-10-18,"Massachusetts",19.1512430244862,"10-25"
"1672",2020-10-18,"Michigan",18.02368853384,"10-25"
"1673",2020-10-18,"Minnesota",29.0799115970687,"25-50"
"1674",2020-10-18,"Mississippi",33.9364729386869,"25-50"
"1675",2020-10-18,"Missouri",36.4973731667402,"25-50"
"1676",2020-10-18,"Montana",51.4606400955109,"50-75"
"1677",2020-10-18,"Nebraska",24.2968391363146,"10-25"
"1678",2020-10-18,"Nevada",10.3890841892424,"10-25"
"1679",2020-10-18,"New Hampshire",5.14815280600069,"1-10"
"1680",2020-10-18,"New Jersey",8.66903320014546,"1-10"
"1681",2020-10-18,"New Mexico",17.1687820036827,"10-25"
"1682",2020-10-18,"New York",2.82724587030621,"1-5"
"1683",2020-10-18,"North Carolina",20.2134155294714,"10-25"
"1684",2020-10-18,"North Dakota",68.2359178124615,"50-75"
"1685",2020-10-18,"Ohio",11.8914202119924,"10-25"
"1686",2020-10-18,"Oklahoma",41.9512804112034,"25-50"
"1687",2020-10-18,"Oregon",6.87572506298994,"1-10"
"1688",2020-10-18,"Pennsylvania",14.6852180547882,"10-25"
"1689",2020-10-18,"Rhode Island",16.0474097120812,"10-25"
"1690",2020-10-18,"South Carolina",25.2490233483546,"25-50"
"1691",2020-10-18,"South Dakota",57.6493315503488,"50-75"
"1692",2020-10-18,"Tennessee",31.7754387280219,"25-50"
"1693",2020-10-18,"Texas",21.1064461190195,"10-25"
"1694",2020-10-18,"Utah",8.73373886994153,"1-10"
"1695",2020-10-18,"Vermont",0,"0"
"1696",2020-10-18,"Virginia",17.1049938498175,"10-25"
"1697",2020-10-18,"Washington",7.48533170459519,"1-10"
"1698",2020-10-18,"West Virginia",12.8337686584862,"10-25"
"1699",2020-10-18,"Wisconsin",36.9261377630043,"25-50"
"1700",2020-10-18,"Wyoming",19.006183921114,"10-25"
"1701",2020-10-25,"Alabama",27.7370729434031,"25-50"
"1702",2020-10-25,"Alaska",25.9724282169928,"25-50"
"1703",2020-10-25,"Arizona",15.1125534898527,"10-25"
"1704",2020-10-25,"Arkansas",42.4149480880799,"25-50"
"1705",2020-10-25,"California",7.89629072502451,"1-10"
"1706",2020-10-25,"Colorado",11.6344975703001,"10-25"
"1707",2020-10-25,"Connecticut",10.9388108166327,"10-25"
"1708",2020-10-25,"Delaware",30.8082861966555,"25-50"
"1709",2020-10-25,"Florida",16.0165849875152,"10-25"
"1710",2020-10-25,"Georgia",16.1056030262711,"10-25"
"1711",2020-10-25,"Hawaii",5.65022826922208,"1-10"
"1712",2020-10-25,"Idaho",31.8958739609359,"25-50"
"1713",2020-10-25,"Illinois",22.8065090250249,"10-25"
"1714",2020-10-25,"Indiana",39.2144105828999,"25-50"
"1715",2020-10-25,"Iowa",26.9407651811212,"25-50"
"1716",2020-10-25,"Kansas",18.535592112625,"10-25"
"1717",2020-10-25,"Kentucky",18.1302436413766,"10-25"
"1718",2020-10-25,"Louisiana",21.2958457612878,"10-25"
"1719",2020-10-25,"Maine",0.743930272903381,"0-1"
"1720",2020-10-25,"Maryland",10.0898492808088,"10-25"
"1721",2020-10-25,"Massachusetts",19.5864985477699,"10-25"
"1722",2020-10-25,"Michigan",19.826057387224,"10-25"
"1723",2020-10-25,"Minnesota",23.0511494367008,"10-25"
"1724",2020-10-25,"Mississippi",29.5684120653905,"25-50"
"1725",2020-10-25,"Missouri",43.8294347404157,"25-50"
"1726",2020-10-25,"Montana",75.7874881406616,">75"
"1727",2020-10-25,"Nebraska",29.4663793780836,"25-50"
"1728",2020-10-25,"Nevada",11.03840195107,"10-25"
"1729",2020-10-25,"New Hampshire",7.35450400857241,"1-10"
"1730",2020-10-25,"New Jersey",7.76835442610437,"1-10"
"1731",2020-10-25,"New Mexico",25.2762623943106,"25-50"
"1732",2020-10-25,"New York",3.39269504436746,"1-5"
"1733",2020-10-25,"North Carolina",24.0272675161641,"10-25"
"1734",2020-10-25,"North Dakota",98.4171891525886,">75"
"1735",2020-10-25,"Ohio",8.12722964128975,"1-10"
"1736",2020-10-25,"Oklahoma",37.9077835040995,"25-50"
"1737",2020-10-25,"Oregon",9.48375870757233,"1-10"
"1738",2020-10-25,"Pennsylvania",12.3418321949816,"10-25"
"1739",2020-10-25,"Rhode Island",23.5991319295311,"10-25"
"1740",2020-10-25,"South Carolina",24.4721303222513,"10-25"
"1741",2020-10-25,"South Dakota",66.6923639504035,"50-75"
"1742",2020-10-25,"Tennessee",41.0005661006734,"25-50"
"1743",2020-10-25,"Texas",27.7625639310632,"25-50"
"1744",2020-10-25,"Utah",11.229092832782,"10-25"
"1745",2020-10-25,"Vermont",0,"0"
"1746",2020-10-25,"Virginia",8.90396940127484,"1-10"
"1747",2020-10-25,"Washington",9.19251261967831,"1-10"
"1748",2020-10-25,"West Virginia",19.5296479585659,"10-25"
"1749",2020-10-25,"Wisconsin",49.6355991325964,"25-50"
"1750",2020-10-25,"Wyoming",32.8288631364696,"25-50"
"1751",2020-11-01,"Alabama",30.7963089298079,"25-50"
"1752",2020-11-01,"Alaska",16.4036388738902,"10-25"
"1753",2020-11-01,"Arizona",23.0809907845023,"10-25"
"1754",2020-11-01,"Arkansas",47.3854498171518,"25-50"
"1755",2020-11-01,"California",8.63024082446589,"1-10"
"1756",2020-11-01,"Colorado",18.0595186165853,"10-25"
"1757",2020-11-01,"Connecticut",15.4265280747384,"10-25"
"1758",2020-11-01,"Delaware",6.16165723933109,"1-10"
"1759",2020-11-01,"Florida",15.7837857871153,"10-25"
"1760",2020-11-01,"Georgia",20.1555499860936,"10-25"
"1761",2020-11-01,"Hawaii",0.70627853365276,"0-1"
"1762",2020-11-01,"Idaho",30.2171437524656,"25-50"
"1763",2020-11-01,"Illinois",35.3540347515957,"25-50"
"1764",2020-11-01,"Indiana",47.3840794543374,"25-50"
"1765",2020-11-01,"Iowa",35.8153701819611,"25-50"
"1766",2020-11-01,"Kansas",47.0254836931412,"25-50"
"1767",2020-11-01,"Kentucky",17.0110927993163,"10-25"
"1768",2020-11-01,"Louisiana",20.8656266549991,"10-25"
"1769",2020-11-01,"Maine",3.71965136451691,"1-5"
"1770",2020-11-01,"Maryland",12.5709597596962,"10-25"
"1771",2020-11-01,"Massachusetts",22.1980316874726,"10-25"
"1772",2020-11-01,"Michigan",32.5427709638778,"25-50"
"1773",2020-11-01,"Minnesota",29.7891777335826,"25-50"
"1774",2020-11-01,"Mississippi",43.6806087329633,"25-50"
"1775",2020-11-01,"Missouri",48.0657369829838,"25-50"
"1776",2020-11-01,"Montana",65.4953601215594,"50-75"
"1777",2020-11-01,"Nebraska",26.3646552330222,"25-50"
"1778",2020-11-01,"Nevada",23.7000983067091,"10-25"
"1779",2020-11-01,"New Hampshire",4.41270240514345,"1-5"
"1780",2020-11-01,"New Jersey",8.44386350663519,"1-10"
"1781",2020-11-01,"New Mexico",41.0143125643531,"25-50"
"1782",2020-11-01,"New York",3.9581442184287,"1-5"
"1783",2020-11-01,"North Carolina",23.4551897181602,"10-25"
"1784",2020-11-01,"North Dakota",141.720752379728,">75"
"1785",2020-11-01,"Ohio",17.5377060680463,"10-25"
"1786",2020-11-01,"Oklahoma",42.2039989678974,"25-50"
"1787",2020-11-01,"Oregon",9.48375870757233,"1-10"
"1788",2020-11-01,"Pennsylvania",15.8569109846915,"10-25"
"1789",2020-11-01,"Rhode Island",23.5991319295311,"10-25"
"1790",2020-11-01,"South Carolina",19.810772165632,"10-25"
"1791",2020-11-01,"South Dakota",110.77714690067,">75"
"1792",2020-11-01,"Tennessee",41.1469966938901,"25-50"
"1793",2020-11-01,"Texas",31.935570434987,"25-50"
"1794",2020-11-01,"Utah",16.8436392491729,"10-25"
"1795",2020-11-01,"Vermont",1.60259235339085,"1-5"
"1796",2020-11-01,"Virginia",6.79513454307817,"1-10"
"1797",2020-11-01,"Washington",9.58647744623595,"1-10"
"1798",2020-11-01,"West Virginia",25.109547375299,"25-50"
"1799",2020-11-01,"Wisconsin",49.6355991325964,"25-50"
"1800",2020-11-01,"Wyoming",31.1010282345501,"25-50"
"1801",2020-11-08,"Alabama",36.7108318368571,"25-50"
"1802",2020-11-08,"Alaska",36.9081874662529,"25-50"
"1803",2020-11-08,"Arizona",21.020188035886,"10-25"
"1804",2020-11-08,"Arkansas",30.1543771563693,"25-50"
"1805",2020-11-08,"California",10.5030790092473,"10-25"
"1806",2020-11-08,"Colorado",23.6162935755346,"10-25"
"1807",2020-11-08,"Connecticut",18.5118336896861,"10-25"
"1808",2020-11-08,"Delaware",20.538857464437,"10-25"
"1809",2020-11-08,"Florida",18.1117777911146,"10-25"
"1810",2020-11-08,"Georgia",109.25438310219,">75"
"1811",2020-11-08,"Hawaii",1.41255706730552,"1-5"
"1812",2020-11-08,"Idaho",42.5278319479146,"25-50"
"1813",2020-11-08,"Illinois",47.3491536851728,"25-50"
"1814",2020-11-08,"Indiana",54.513972287592,"50-75"
"1815",2020-11-08,"Iowa",45.6408257186053,"25-50"
"1816",2020-11-08,"Kansas",31.9224086384097,"25-50"
"1817",2020-11-08,"Kentucky",21.7115263359695,"10-25"
"1818",2020-11-08,"Louisiana",22.5865030801537,"10-25"
"1819",2020-11-08,"Maine",9.67109354774396,"1-10"
"1820",2020-11-08,"Maryland",16.0445144301385,"10-25"
"1821",2020-11-08,"Massachusetts",25.244820350459,"25-50"
"1822",2020-11-08,"Michigan",44.5585633197712,"25-50"
"1823",2020-11-08,"Minnesota",44.5064500662455,"25-50"
"1824",2020-11-08,"Mississippi",46.7046508760146,"25-50"
"1825",2020-11-08,"Missouri",54.0943209435614,"50-75"
"1826",2020-11-08,"Montana",64.5597121198228,"50-75"
"1827",2020-11-08,"Nebraska",39.2885058374448,"25-50"
"1828",2020-11-08,"Nevada",18.8302150930018,"10-25"
"1829",2020-11-08,"New Hampshire",7.35450400857241,"1-10"
"1830",2020-11-08,"New Jersey",13.8479361508817,"10-25"
"1831",2020-11-08,"New Mexico",49.5987035661945,"25-50"
"1832",2020-11-08,"New York",6.78539008873491,"1-10"
"1833",2020-11-08,"North Carolina",23.8365749168294,"10-25"
"1834",2020-11-08,"North Dakota",127.286231304015,">75"
"1835",2020-11-08,"Ohio",17.7943554251397,"10-25"
"1836",2020-11-08,"Oklahoma",49.0273999986353,"25-50"
"1837",2020-11-08,"Oregon",7.11281903067925,"1-10"
"1838",2020-11-08,"Pennsylvania",20.2312312563306,"10-25"
"1839",2020-11-08,"Rhode Island",39.6465416416123,"25-50"
"1840",2020-11-08,"South Carolina",23.1125675265707,"10-25"
"1841",2020-11-08,"South Dakota",110.77714690067,">75"
"1842",2020-11-08,"Tennessee",43.1970249989237,"25-50"
"1843",2020-11-08,"Texas",36.2120399100824,"25-50"
"1844",2020-11-08,"Utah",16.2198007584628,"10-25"
"1845",2020-11-08,"Vermont",0,"0"
"1846",2020-11-08,"Virginia",10.8956467673495,"10-25"
"1847",2020-11-08,"Washington",10.5057287082038,"10-25"
"1848",2020-11-08,"West Virginia",40.1752758004784,"25-50"
"1849",2020-11-08,"Wisconsin",61.4863131123513,"50-75"
"1850",2020-11-08,"Wyoming",67.3855611748586,"50-75"
"1851",2020-11-15,"Alabama",36.9147809026174,"25-50"
"1852",2020-11-15,"Alaska",21.8715184985203,"10-25"
"1853",2020-11-15,"Arizona",21.569735435517,"10-25"
"1854",2020-11-15,"Arkansas",58.9832871849862,"50-75"
"1855",2020-11-15,"California",15.5394952088623,"10-25"
"1856",2020-11-15,"Colorado",45.4960949763976,"25-50"
