,submission_date,state,new_death,week
16376,2020-03-24,West Virginia,0.0,4
16378,2020-09-19,Oklahoma,13.0,29
16381,2021-02-07,Utah,3.0,50
16382,2020-10-31,Alaska,0.0,35
16383,2021-03-11,Oklahoma,8.0,54
16384,2020-06-09,Oklahoma,1.0,15
16385,2021-05-29,Florida,0.0,65
16386,2021-02-05,Utah,17.0,49
16388,2020-04-22,Colorado,22.0,8
16390,2021-01-24,Ohio,31.0,48
16392,2020-11-26,Ohio,0.0,39
16393,2020-03-08,Oklahoma,0.0,2
16394,2020-04-27,West Virginia,3.0,9
16395,2021-01-21,Hawaii,3.0,47
16397,2020-05-27,Ohio,42.0,13
16399,2020-05-13,Pennsylvania,137.0,11
16400,2020-10-26,Kansas,1.0,35
16401,2021-05-31,Georgia,0.0,66
16402,2020-09-23,Utah,,30
16404,2020-08-02,Iowa,5.0,23
16405,2020-09-26,Florida,107.0,30
16406,2020-08-26,Ohio,48.0,26
16407,2020-10-01,West Virginia,4.0,31
16410,2020-03-14,Georgia,0.0,2
16413,2021-04-29,New York,17.0,61
16414,2020-04-27,Pennsylvania,47.0,9
16415,2021-05-14,Texas,29.0,63
16416,2021-01-11,Arkansas,38.0,46
16418,2021-04-08,Hawaii,3.0,58
16420,2021-01-08,Massachusetts,68.0,45
16422,2021-02-09,Hawaii,0.0,50
16423,2021-01-06,West Virginia,39.0,45
16424,2020-11-20,Alaska,2.0,38
16425,2020-03-09,Oklahoma,0.0,2
16427,2020-12-15,Georgia,56.0,42
16430,2021-01-10,South Dakota,15.0,46
16431,2021-05-02,Kansas,0.0,62
16432,2020-09-29,Kansas,0.0,31
16434,2020-03-31,Massachusetts,28.0,5
16435,2020-03-03,South Dakota,0.0,1
16436,2020-04-22,Ohio,53.0,8
16439,2020-11-19,Oklahoma,34.0,38
16441,2021-01-17,Florida,133.0,47
16442,2020-03-11,Florida,0.0,2
16445,2021-06-05,Iowa,1.0,66
16447,2021-02-28,Tennessee,16.0,53
16450,2021-05-12,Hawaii,1.0,63
16451,2020-04-18,Texas,29.0,7
16453,2020-05-07,Utah,3.0,10
16456,2020-05-12,Massachusetts,116.0,11
16457,2021-04-20,Georgia,14.0,60
16458,2021-01-23,South Dakota,12.0,47
16459,2020-11-14,Ohio,14.0,37
16461,2020-07-16,New Mexico,5.0,20
16462,2020-05-24,Tennessee,6.0,13
16464,2021-06-04,West Virginia,6.0,66
16465,2021-04-24,Georgia,56.0,60
16466,2020-07-04,Oklahoma,3.0,18
16467,2020-05-15,Utah,1.0,11
16469,2020-06-24,Georgia,11.0,17
16470,2020-11-03,New York,8.0,36
16473,2020-05-26,Arkansas,2.0,13
16474,2020-11-14,Hawaii,0.0,37
16475,2020-06-04,Ohio,40.0,14
16476,2021-02-26,Georgia,20.0,52
16477,2021-03-18,West Virginia,5.0,55
16480,2021-04-09,Colorado,7.0,58
16481,2021-01-24,Arkansas,43.0,48
16483,2020-03-09,Hawaii,0.0,2
16484,2021-06-01,Florida,95.0,66
16486,2020-07-19,Florida,87.0,21
16487,2020-08-21,Massachusetts,16.0,25
16488,2020-05-26,Massachusetts,73.0,13
16489,2020-10-30,Arkansas,6.0,35
16490,2020-10-23,Hawaii,3.0,34
16491,2020-11-25,Arkansas,20.0,39
16493,2020-03-26,West Virginia,0.0,4
16494,2020-08-31,Arkansas,13.0,27
16495,2020-04-04,New Mexico,1.0,5
16497,2020-11-05,Massachusetts,24.0,36
16498,2020-09-04,Texas,96.0,27
16500,2020-11-23,Kansas,46.0,39
16501,2021-04-14,New Mexico,8.0,59
16503,2021-04-12,Massachusetts,11.0,59
16504,2020-09-24,Ohio,28.0,30
16505,2021-01-17,Arkansas,18.0,47
16506,2020-07-30,Colorado,0.0,22
16507,2020-05-25,New Mexico,3.0,13
16508,2020-05-08,Kansas,5.0,10
16510,2021-04-14,Iowa,0.0,59
16511,2021-05-21,Texas,15.0,64
16512,2020-11-27,West Virginia,0.0,39
16513,2021-03-16,Tennessee,8.0,55
16514,2020-05-21,New Mexico,11.0,12
16515,2020-09-30,Tennessee,14.0,31
16516,2020-12-19,Oklahoma,48.0,42
16518,2020-06-06,Massachusetts,44.0,14
16519,2020-11-03,Kansas,0.0,36
16520,2020-07-08,Iowa,10.0,19
16522,2020-06-11,Alaska,0.0,15
16524,2020-03-31,Hawaii,1.0,5
16525,2020-10-08,Pennsylvania,27.0,32
16527,2021-01-19,Ohio,55.0,47
16528,2020-03-30,Florida,11.0,5
16529,2020-05-03,Oklahoma,8.0,10
16530,2020-06-08,Hawaii,0.0,15
16531,2020-07-18,Massachusetts,13.0,20
16532,2020-03-11,Arkansas,0.0,2
16533,2021-06-04,Colorado,8.0,66
16534,2020-08-01,West Virginia,0.0,22
16536,2020-08-26,Georgia,49.0,26
16537,2020-12-15,Kansas,0.0,42
16538,2020-10-01,Tennessee,26.0,31
16539,2021-03-15,Tennessee,16.0,55
16541,2020-06-30,Florida,58.0,18
16542,2020-12-04,New York,45.0,40
16543,2021-01-12,Utah,26.0,46
16544,2020-03-08,Colorado,0.0,2
16545,2020-08-04,Arkansas,15.0,23
16546,2020-12-11,Florida,123.0,41
16548,2020-04-29,Utah,1.0,9
16549,2021-05-11,Arkansas,6.0,63
16551,2020-05-24,Pennsylvania,15.0,13
16552,2020-05-22,Ohio,36.0,12
16554,2020-03-15,Alaska,0.0,3
16556,2020-04-21,West Virginia,2.0,8
16557,2020-05-25,Kansas,3.0,13
16560,2020-10-10,New York,5.0,32
16561,2021-03-05,Massachusetts,36.0,53
16563,2021-03-16,Colorado,8.0,55
16564,2021-05-22,Georgia,24.0,64
16565,2021-04-17,West Virginia,3.0,59
16566,2021-04-23,New York,20.0,60
16567,2020-04-01,West Virginia,1.0,5
16568,2020-03-17,Florida,2.0,3
16569,2020-05-20,Ohio,61.0,12
16570,2020-09-06,Texas,85.0,28
16571,2020-08-01,South Dakota,4.0,22
16572,2021-01-03,New York,114.0,45
16573,2020-09-17,Texas,58.0,29
16574,2020-10-21,Tennessee,37.0,34
16576,2020-11-18,Oklahoma,42.0,38
16577,2020-12-20,Texas,232.0,43
16578,2020-09-26,West Virginia,2.0,30
16579,2021-04-02,South Dakota,0.0,57
16581,2020-03-25,Colorado,8.0,4
16583,2020-03-05,Florida,0.0,1
16584,2020-11-21,Hawaii,7.0,38
16585,2020-09-25,Pennsylvania,2.0,30
16586,2020-04-28,Georgia,81.0,9
16587,2021-05-04,Pennsylvania,58.0,62
16588,2020-11-04,Tennessee,45.0,36
16590,2021-01-15,South Dakota,15.0,46
16591,2021-04-27,Arkansas,5.0,61
16594,2020-08-06,Arkansas,7.0,23
16596,2020-06-28,Utah,,18
16600,2020-09-20,South Dakota,2.0,30
16607,2020-12-19,Kansas,0.0,42
16608,2020-07-25,Georgia,53.0,21
16611,2020-04-22,Utah,1.0,8
16613,2021-04-05,Ohio,0.0,58
16615,2021-05-29,Texas,0.0,65
16616,2020-11-07,New Mexico,16.0,36
16617,2021-05-30,New York,11.0,66
16620,2020-07-14,Massachusetts,18.0,20
16621,2020-10-06,Pennsylvania,17.0,32
16622,2020-04-11,Texas,35.0,6
16623,2020-10-20,Massachusetts,23.0,34
16626,2021-04-23,Tennessee,12.0,60
16629,2020-03-22,Arkansas,0.0,4
16630,2021-05-28,West Virginia,0.0,65
16632,2020-06-12,Texas,34.0,15
16633,2020-03-20,Iowa,0.0,3
16634,2020-10-14,Ohio,16.0,33
16636,2021-02-25,New Mexico,13.0,52
16637,2020-10-16,Georgia,64.0,33
16640,2021-05-11,Tennessee,10.0,63
16641,2020-03-31,West Virginia,0.0,5
16643,2020-03-18,Tennessee,0.0,3
16644,2020-06-23,Hawaii,0.0,17
16645,2020-05-12,Utah,3.0,11
16646,2021-05-21,Kansas,4.0,64
16649,2020-10-16,Iowa,17.0,33
16650,2020-06-17,New York,13.0,16
16652,2020-09-22,Alaska,0.0,30
16653,2020-05-14,New Mexico,11.0,11
16655,2020-06-06,Alaska,1.0,14
16656,2020-07-14,Arkansas,8.0,20
16657,2020-11-15,Massachusetts,32.0,38
16658,2020-10-01,Utah,0.0,31
16661,2020-07-23,Oklahoma,11.0,21
16662,2020-03-25,West Virginia,0.0,4
16663,2020-09-22,West Virginia,5.0,30
16664,2021-04-22,Kansas,0.0,60
16665,2020-11-27,Utah,0.0,39
16666,2020-10-24,Arkansas,15.0,34
16667,2020-12-28,Arkansas,55.0,44
16668,2020-11-12,Pennsylvania,49.0,37
16670,2020-10-25,Colorado,5.0,35
16671,2021-02-21,Tennessee,20.0,52
16673,2020-11-06,Arkansas,19.0,36
16675,2021-02-21,Alaska,2.0,52
16676,2021-01-18,Massachusetts,69.0,47
16677,2021-02-02,Hawaii,0.0,49
16678,2021-06-06,Colorado,0.0,67
16679,2020-11-21,Pennsylvania,112.0,38
16681,2021-03-20,Alaska,1.0,55
16682,2020-05-23,Texas,16.0,12
16684,2020-09-30,Utah,2.0,31
16685,2020-05-25,Iowa,5.0,13
16686,2021-01-29,Pennsylvania,159.0,48
16687,2020-12-22,Oklahoma,51.0,43
16688,2020-11-21,Iowa,25.0,38
16690,2021-01-23,Utah,11.0,47
16691,2021-03-18,New Mexico,5.0,55
16693,2020-03-11,Tennessee,0.0,2
16694,2021-04-24,Pennsylvania,45.0,60
16696,2021-04-20,Ohio,42.0,60
16697,2021-02-28,Oklahoma,12.0,53
16698,2020-12-08,Texas,196.0,41
16699,2021-04-16,Georgia,56.0,59
16700,2021-04-03,Colorado,6.0,57
16701,2020-03-21,Tennessee,1.0,3
16702,2020-10-14,New York,1.0,33
16707,2020-04-28,West Virginia,1.0,9
16709,2021-02-09,West Virginia,19.0,50
16710,2021-04-05,South Dakota,0.0,58
16711,2020-04-17,New York,313.0,7
16714,2021-04-28,Ohio,0.0,61
16716,2020-08-15,Oklahoma,16.0,24
16717,2020-06-18,Florida,43.0,16
16718,2021-03-20,Utah,2.0,55
16719,2020-05-02,New Mexico,8.0,9
16720,2021-01-24,Hawaii,6.0,48
16721,2020-06-13,Iowa,7.0,15
16722,2020-03-20,New York,10.0,3
16723,2021-03-21,Kansas,0.0,56
16725,2020-06-23,Tennessee,6.0,17
16726,2020-10-07,Iowa,15.0,32
16728,2020-11-19,Hawaii,0.0,38
16729,2020-12-19,Arkansas,58.0,42
16731,2021-04-17,Pennsylvania,39.0,59
16732,2021-02-02,Utah,17.0,49
16733,2020-12-13,Pennsylvania,129.0,42
16734,2020-08-20,Alaska,0.0,25
16735,2020-11-26,West Virginia,17.0,39
16736,2020-05-11,South Dakota,0.0,11
16737,2020-12-15,Tennessee,76.0,42
16738,2020-07-31,West Virginia,1.0,22
16739,2020-10-07,Florida,137.0,32
16740,2020-08-15,Tennessee,22.0,24
16741,2021-03-09,Iowa,15.0,54
16744,2020-07-02,South Dakota,4.0,18
16745,2021-05-12,Pennsylvania,52.0,63
16746,2020-05-03,Pennsylvania,26.0,10
16747,2020-10-15,Ohio,5.0,33
16748,2020-11-01,Massachusetts,20.0,36
16749,2020-07-15,Colorado,6.0,20
16751,2020-05-15,Florida,42.0,11
16752,2021-01-10,West Virginia,12.0,46
16753,2020-12-28,Georgia,7.0,44
16754,2020-07-06,Georgia,18.0,19
16756,2020-08-16,Ohio,2.0,25
16757,2020-05-24,South Dakota,0.0,13
16759,2021-01-04,Ohio,67.0,45
16760,2021-03-24,Kansas,31.0,56
16761,2020-08-31,Hawaii,7.0,27
16762,2020-09-26,Utah,0.0,30
16766,2021-02-01,Kansas,30.0,49
16768,2021-03-22,Georgia,26.0,56
16770,2020-12-23,New Mexico,40.0,43
16771,2020-04-27,Arkansas,1.0,9
16772,2020-04-02,New Mexico,1.0,5
16773,2020-04-29,Arkansas,7.0,9
16774,2020-12-29,Oklahoma,57.0,44
16775,2021-05-24,Georgia,0.0,65
16776,2021-01-16,Colorado,20.0,46
16777,2020-11-05,Arkansas,11.0,36
16778,2021-01-15,Alaska,1.0,46
16780,2020-11-23,Texas,179.0,39
16782,2021-03-17,South Dakota,3.0,55
16786,2020-06-19,Texas,45.0,16
16788,2020-05-28,Kansas,0.0,13
16789,2020-04-23,West Virginia,2.0,8
16790,2021-06-06,Iowa,4.0,67
16791,2021-05-10,Pennsylvania,7.0,63
16792,2020-03-02,Florida,0.0,1
16793,2020-05-25,Georgia,3.0,13
16795,2021-03-17,Texas,78.0,55
16796,2021-04-03,Alaska,0.0,57
16797,2020-09-05,Georgia,46.0,27
16798,2021-02-28,Texas,101.0,53
16799,2021-01-01,New York,135.0,44
16801,2020-11-25,West Virginia,13.0,39
16802,2021-01-12,Florida,156.0,46
16803,2021-02-03,Kansas,86.0,49
16804,2020-03-23,Florida,4.0,4
16807,2021-04-04,West Virginia,2.0,58
16808,2020-06-25,New Mexico,5.0,17
16811,2020-10-06,New Mexico,0.0,32
16812,2020-07-17,Utah,8.0,20
16814,2020-09-14,Tennessee,14.0,29
16815,2020-11-23,Iowa,15.0,39
16816,2020-05-27,Kansas,17.0,13
16817,2021-05-08,Georgia,31.0,62
16818,2021-02-12,New York,74.0,50
16819,2020-11-25,Oklahoma,37.0,39
16820,2020-06-23,Georgia,39.0,17
16821,2020-08-06,Alaska,0.0,23
16822,2020-07-25,Alaska,2.0,21
16823,2020-09-27,West Virginia,2.0,31
16824,2020-05-20,West Virginia,1.0,12
16825,2020-06-13,West Virginia,0.0,15
16827,2021-01-09,Utah,9.0,45
16829,2020-12-22,West Virginia,42.0,43
16830,2021-01-10,Utah,2.0,46
16831,2020-12-20,West Virginia,6.0,43
16833,2020-07-01,Oklahoma,4.0,18
16835,2020-06-26,Georgia,25.0,17
16836,2020-10-21,West Virginia,5.0,34
16837,2020-12-27,Florida,77.0,44
16838,2020-07-02,Florida,67.0,18
16839,2020-03-07,Iowa,0.0,1
16841,2021-05-09,New York,11.0,63
16844,2021-03-09,West Virginia,1.0,54
16846,2021-05-04,Oklahoma,5.0,62
16850,2020-12-15,Ohio,103.0,42
16851,2021-01-25,West Virginia,4.0,48
16852,2021-01-03,Massachusetts,63.0,45
16855,2020-12-14,Tennessee,85.0,42
16856,2020-12-13,Texas,195.0,42
16857,2020-04-29,Tennessee,6.0,9
16859,2020-04-17,Colorado,18.0,7
16867,2020-08-02,Pennsylvania,5.0,23
16868,2020-08-13,New York,7.0,24
16870,2021-04-27,Florida,46.0,61
16871,2020-12-08,South Dakota,1.0,41
16875,2020-06-09,Iowa,10.0,15
16877,2020-07-20,Utah,6.0,21
16878,2021-01-28,New York,112.0,48
16879,2020-07-25,Hawaii,0.0,21
16880,2020-11-24,Tennessee,69.0,39
16881,2021-05-10,Colorado,0.0,63
16882,2021-04-15,Iowa,13.0,59
16883,2020-07-31,New Mexico,7.0,22
16884,2020-10-11,South Dakota,0.0,33
16885,2020-07-01,Alaska,1.0,18
16886,2020-09-24,Kansas,0.0,30
16887,2020-03-03,Utah,0.0,1
16889,2020-07-03,Utah,,18
16891,2020-12-30,Massachusetts,56.0,44
16892,2020-07-10,Oklahoma,6.0,19
16893,2020-04-08,Ohio,26.0,6
16894,2020-12-31,New York,100.0,44
16896,2021-01-18,Oklahoma,47.0,47
16898,2021-03-16,West Virginia,15.0,55
16899,2021-01-08,Florida,185.0,45
16900,2021-04-09,Florida,62.0,58
16901,2021-06-04,Texas,46.0,66
16902,2021-05-13,Massachusetts,10.0,63
16903,2020-05-22,Georgia,50.0,12
16904,2020-10-17,Colorado,4.0,33
16905,2020-04-03,Tennessee,6.0,5
16906,2021-05-26,Kansas,9.0,65
16907,2020-08-26,New York,1.0,26
16908,2021-01-18,Arkansas,32.0,47
16909,2021-01-05,Iowa,7.0,45
16911,2020-09-13,West Virginia,1.0,29
16913,2020-06-30,Pennsylvania,38.0,18
16914,2020-08-06,New Mexico,2.0,23
16915,2020-03-28,Pennsylvania,12.0,4
16919,2021-03-01,Colorado,1.0,53
16921,2020-11-24,Utah,11.0,39
16922,2021-02-15,Georgia,57.0,51
16923,2021-05-01,Oklahoma,0.0,61
16928,2020-04-20,Massachusetts,183.0,8
16929,2021-03-23,New York,18.0,56
16930,2021-03-29,South Dakota,0.0,57
16931,2020-07-06,Hawaii,0.0,19
16932,2020-07-17,Massachusetts,16.0,20
16934,2020-03-14,Colorado,0.0,2
16936,2021-04-08,West Virginia,13.0,58
16939,2021-01-04,Pennsylvania,66.0,45
16940,2021-02-11,Oklahoma,26.0,50
16941,2021-03-09,Colorado,7.0,54
16942,2020-08-31,Texas,87.0,27
16943,2021-05-27,New Mexico,5.0,65
16946,2020-07-01,Ohio,13.0,18
16949,2021-05-10,Florida,52.0,63
16950,2020-07-13,New York,6.0,20
16951,2020-10-21,Kansas,80.0,34
16952,2021-01-30,Iowa,74.0,48
16953,2020-03-10,Iowa,0.0,2
16954,2021-05-18,Florida,94.0,64
16955,2021-03-19,Utah,17.0,55
16957,2020-03-06,New Mexico,0.0,1
16959,2020-07-03,Hawaii,1.0,18
16960,2020-05-21,Kansas,0.0,12
16961,2020-04-13,Ohio,20.0,7
16962,2021-02-05,Massachusetts,71.0,49
16964,2021-01-20,Georgia,196.0,47
16965,2020-10-02,Georgia,43.0,31
16966,2020-08-02,Arkansas,6.0,23
16967,2020-11-21,Ohio,29.0,38
16968,2020-09-17,Utah,0.0,29
16970,2020-08-11,Georgia,122.0,24
16972,2020-05-07,Arkansas,1.0,10
16973,2020-11-04,Hawaii,0.0,36
16974,2020-11-19,Utah,16.0,38
16975,2020-10-26,South Dakota,0.0,35
16976,2020-03-06,Texas,0.0,1
16977,2021-01-16,Alaska,0.0,46
16978,2020-10-22,Kansas,0.0,34
16979,2020-10-09,South Dakota,5.0,32
16980,2020-03-18,Kansas,0.0,3
16981,2021-01-23,Texas,290.0,47
16982,2020-08-05,New York,2.0,23
16984,2021-04-08,Utah,10.0,58
16985,2020-03-06,Ohio,0.0,1
16988,2020-05-29,Tennessee,4.0,13
16991,2021-01-18,Alaska,0.0,47
16992,2020-11-16,Colorado,32.0,38
16993,2020-04-06,South Dakota,2.0,6
16994,2020-10-07,Ohio,23.0,32
16995,2020-07-24,Pennsylvania,13.0,21
16996,2020-10-29,New York,12.0,35
16997,2020-12-11,Tennessee,75.0,41
16998,2020-11-26,Pennsylvania,118.0,39
16999,2021-04-09,New York,26.0,58
17000,2021-02-17,Pennsylvania,193.0,51
17001,2020-03-23,Tennessee,1.0,4
17002,2020-05-15,South Dakota,1.0,11
17003,2020-03-10,Florida,0.0,2
17005,2020-04-30,Alaska,0.0,9
17006,2020-06-30,New Mexico,4.0,18
17009,2021-05-01,Georgia,22.0,61
17012,2021-03-25,Hawaii,1.0,56
17013,2020-03-21,Pennsylvania,1.0,3
17014,2021-05-12,Massachusetts,14.0,63
17015,2021-01-11,Alaska,0.0,46
17016,2020-06-21,Massachusetts,31.0,17
17017,2021-05-22,Alaska,0.0,64
17019,2020-11-08,Utah,1.0,37
17021,2020-04-16,Iowa,7.0,7
17022,2020-06-24,Iowa,4.0,17
17023,2021-03-21,Arkansas,6.0,56
17024,2020-11-08,New Mexico,14.0,37
17025,2020-05-10,Utah,0.0,11
17027,2021-01-05,New York,124.0,45
17028,2020-06-09,Hawaii,0.0,15
17029,2020-05-26,New York,48.0,13
17030,2020-12-01,Massachusetts,46.0,40
17031,2021-04-18,Utah,0.0,60
17033,2020-06-28,South Dakota,0.0,18
17034,2020-05-09,South Dakota,3.0,10
17035,2020-09-30,Kansas,41.0,31
17037,2020-08-05,New Mexico,9.0,23
17038,2020-05-23,Pennsylvania,28.0,12
17041,2021-05-07,Arkansas,2.0,62
17046,2020-11-04,Oklahoma,27.0,36
17047,2021-02-24,Arkansas,10.0,52
17051,2021-01-23,Tennessee,74.0,47
17053,2021-02-15,Massachusetts,43.0,51
17055,2020-06-29,Texas,91.0,18
17058,2020-07-24,Georgia,82.0,21
17059,2021-02-23,Kansas,0.0,52
17061,2020-11-23,Tennessee,60.0,39
17062,2021-04-15,South Dakota,1.0,59
17063,2020-09-03,Georgia,73.0,27
17064,2020-07-21,Colorado,5.0,21
17065,2021-03-31,New Mexico,5.0,57
17066,2020-12-24,Utah,8.0,43
17067,2020-06-01,Oklahoma,2.0,14
17068,2020-10-12,Oklahoma,17.0,33
17069,2020-05-02,South Dakota,0.0,9
17070,2021-01-25,New York,117.0,48
17072,2020-11-10,Arkansas,4.0,37
17073,2020-12-21,Ohio,75.0,43
17074,2020-12-02,Massachusetts,34.0,40
17076,2020-08-15,Georgia,0.0,24
17077,2020-03-03,Arkansas,0.0,1
17078,2021-03-29,Arkansas,6.0,57
17079,2020-03-08,New York,0.0,2
17080,2021-02-11,Utah,9.0,50
17081,2020-09-15,Utah,2.0,29
17083,2020-09-26,Colorado,3.0,30
17085,2020-07-24,Kansas,18.0,21
17086,2020-06-22,Florida,12.0,17
17087,2020-11-07,South Dakota,13.0,36
17088,2020-12-22,Kansas,0.0,43
17089,2020-10-16,Kansas,21.0,33
17092,2020-09-21,Tennessee,26.0,30
17093,2020-03-16,West Virginia,0.0,3
17095,2020-09-15,Oklahoma,7.0,29
17097,2020-08-12,Pennsylvania,33.0,24
17098,2020-12-12,Pennsylvania,201.0,41
17099,2021-05-13,South Dakota,1.0,63
17100,2020-04-28,South Dakota,0.0,9
17101,2020-12-12,Hawaii,2.0,41
17103,2020-03-04,Florida,0.0,1
17106,2020-07-19,New York,8.0,21
17107,2020-11-08,West Virginia,0.0,37
17109,2020-04-23,Oklahoma,12.0,8
17110,2021-01-08,Ohio,82.0,45
17111,2020-11-10,West Virginia,16.0,37
17112,2021-05-10,Hawaii,0.0,63
17113,2021-04-13,Kansas,0.0,59
17115,2020-04-24,New Mexico,6.0,8
17116,2020-03-20,South Dakota,0.0,3
17118,2020-10-11,New York,3.0,33
17120,2020-12-24,New Mexico,29.0,43
17121,2020-05-26,South Dakota,0.0,13
17122,2021-01-14,Colorado,31.0,46
17123,2020-12-23,Pennsylvania,230.0,43
17125,2020-11-12,West Virginia,2.0,37
17126,2020-12-23,Hawaii,3.0,43
17128,2021-02-14,New York,60.0,51
17130,2020-06-05,Oklahoma,1.0,14
17132,2020-07-11,Florida,95.0,19
17133,2020-05-19,Massachusetts,75.0,12
17134,2020-06-15,Texas,30.0,16
17135,2021-01-27,Texas,312.0,48
17136,2020-11-08,Georgia,1.0,37
17137,2020-10-01,Iowa,14.0,31
17138,2020-07-21,Utah,9.0,21
17139,2021-03-18,Florida,94.0,55
17140,2020-11-01,Pennsylvania,5.0,36
17141,2020-07-05,Texas,132.0,19
17142,2021-04-07,West Virginia,15.0,58
17143,2020-04-19,Ohio,20.0,8
17144,2021-03-06,Texas,97.0,53
17146,2020-04-08,Florida,27.0,6
17147,2020-07-06,Oklahoma,6.0,19
17150,2020-11-19,Arkansas,22.0,38
17151,2020-05-30,Arkansas,1.0,13
17152,2021-05-18,Hawaii,0.0,64
17153,2021-04-09,South Dakota,7.0,58
17156,2021-04-16,Texas,38.0,59
17160,2020-12-13,Oklahoma,51.0,42
17161,2021-04-16,New York,19.0,59
17162,2020-11-20,Utah,17.0,38
17163,2020-03-05,Colorado,0.0,1
17165,2020-09-22,Utah,3.0,30
17167,2020-08-27,Colorado,4.0,26
17168,2020-03-24,Utah,0.0,4
17169,2021-01-04,Texas,329.0,45
17171,2020-10-02,New York,4.0,31
17173,2020-08-04,Tennessee,25.0,23
17175,2020-04-02,Ohio,16.0,5
17176,2020-08-07,Hawaii,1.0,23
17178,2020-04-07,New Mexico,1.0,6
17179,2021-05-15,Colorado,10.0,63
17180,2020-05-22,Massachusetts,84.0,12
17181,2021-03-16,New Mexico,7.0,55
17182,2020-09-03,Kansas,0.0,27
17184,2020-10-06,Oklahoma,18.0,32
17185,2021-03-12,Massachusetts,36.0,54
17186,2021-02-07,Hawaii,2.0,50
17187,2020-12-14,Texas,221.0,42
17188,2021-05-05,Florida,79.0,62
17189,2021-06-04,Arkansas,3.0,66
17190,2020-12-17,Alaska,2.0,42
17191,2020-06-07,Pennsylvania,10.0,15
17193,2020-11-16,Ohio,20.0,38
17195,2020-04-22,Kansas,3.0,8
17196,2021-02-15,Kansas,42.0,51
17197,2020-05-23,South Dakota,0.0,12
17198,2021-01-04,Alaska,1.0,45
17201,2021-04-09,Alaska,0.0,58
17202,2020-12-13,Georgia,1.0,42
17203,2021-02-07,Massachusetts,43.0,50
17204,2021-04-22,West Virginia,8.0,60
17205,2020-06-21,Kansas,0.0,17
17206,2021-05-01,Alaska,0.0,61
17207,2021-05-14,Ohio,87.0,63
17208,2020-05-08,Ohio,35.0,10
17209,2021-05-16,New York,15.0,64
17210,2020-08-03,Iowa,7.0,23
17214,2020-09-26,Oklahoma,11.0,30
17216,2021-05-18,Texas,30.0,64
17217,2020-07-24,Arkansas,8.0,21
17218,2020-12-27,Georgia,4.0,44
17220,2021-04-28,Kansas,8.0,61
17221,2020-03-11,New Mexico,0.0,2
17222,2020-04-22,South Dakota,1.0,8
17224,2020-11-29,Alaska,4.0,40
17225,2020-11-07,Tennessee,47.0,36
17226,2021-01-11,New York,123.0,46
17227,2021-04-09,Utah,8.0,58
17228,2021-04-04,Hawaii,0.0,58
17232,2020-04-16,New York,166.0,7
17233,2021-06-03,Pennsylvania,36.0,66
17234,2020-08-03,Arkansas,11.0,23
17235,2021-04-14,Kansas,14.0,59
17237,2021-05-11,Iowa,4.0,63
17238,2020-11-15,Texas,149.0,38
17239,2020-06-28,New Mexico,1.0,18
17240,2020-04-12,Kansas,1.0,7
17241,2020-05-19,South Dakota,2.0,12
17242,2021-04-04,Georgia,2.0,58
17243,2020-05-15,Massachusetts,123.0,11
17245,2020-05-30,Massachusetts,57.0,13
17247,2021-06-02,Ohio,62.0,66
17249,2020-03-04,Pennsylvania,0.0,1
17250,2020-03-25,Utah,0.0,4
17253,2020-10-26,Florida,20.0,35
17254,2020-09-05,New York,1.0,27
17256,2020-04-23,Iowa,6.0,8
17257,2021-06-02,Colorado,11.0,66
17258,2020-04-22,Arkansas,,8
17259,2020-04-29,Texas,23.0,9
17260,2020-08-06,Tennessee,17.0,23
17261,2020-07-18,West Virginia,0.0,20
17262,2020-08-09,Arkansas,9.0,24
17263,2020-05-10,Georgia,0.0,11
17264,2021-04-18,New York,14.0,60
17266,2020-09-11,Hawaii,2.0,28
17267,2020-11-14,Utah,9.0,37
17269,2021-01-20,Texas,337.0,47
17271,2021-04-01,Massachusetts,30.0,57
17272,2020-04-02,Hawaii,1.0,5
17273,2020-03-27,West Virginia,0.0,4
17274,2021-03-30,New Mexico,7.0,57
17276,2020-05-20,Pennsylvania,349.0,12
17277,2020-10-21,Oklahoma,24.0,34
17279,2020-07-07,Colorado,5.0,19
17280,2021-04-13,Arkansas,8.0,59
17281,2020-05-29,Kansas,3.0,13
17282,2021-02-19,New Mexico,19.0,51
17283,2021-01-26,Ohio,88.0,48
17284,2020-07-05,Colorado,0.0,19
17285,2021-03-05,New York,48.0,53
17286,2021-03-26,Pennsylvania,36.0,56
17288,2020-03-15,New York,1.0,3
17290,2020-11-09,Oklahoma,27.0,37
17291,2020-11-23,Georgia,17.0,39
17292,2021-04-29,Alaska,0.0,61
17293,2020-12-22,Arkansas,43.0,43
17294,2020-06-18,Utah,6.0,16
17295,2021-04-02,Florida,92.0,57
17296,2020-03-17,Utah,0.0,3
17297,2020-03-29,Alaska,1.0,5
17298,2021-04-11,Kansas,0.0,59
17299,2020-08-16,Iowa,2.0,25
17302,2020-05-28,Utah,1.0,13
17304,2020-12-22,Texas,236.0,43
17306,2020-06-10,Alaska,0.0,15
17307,2020-03-02,Pennsylvania,0.0,1
17309,2020-07-08,Florida,112.0,19
17312,2020-12-05,Tennessee,83.0,40
17313,2021-01-21,Georgia,111.0,47
17314,2021-02-12,West Virginia,12.0,50
17315,2020-03-29,Colorado,3.0,5
17318,2020-05-19,West Virginia,0.0,12
